File Created by: PDT Download Downhole Data
Version: 1.234
Tool Name: PowerMaster
Tool Serial Number: 14
PC Download Start Date and Time: 1/29/2021 at  3:24:16
Date and Time on the tool: 1/29/2021 at  3:24:16
#Recorded ,            Date-Time ,    CRC , objectId ,  jobID , runNum , dataLen ,     XYVibe ,     XYPeak , XYShock ,       ZVib ,      ZPeak , ZShock , ZVibeFlg , ZShkFlg , XYVibeFlg , XYShkFlg , PackedVib , 
000001670 ,  2021/01/29 01:08:38 ,  56759 ,        3 ,      0 ,      0 ,      25 ,   1.015648 ,   2.038462 ,       0 ,   1.063371 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001671 ,  2021/01/29 01:09:08 ,  21913 ,        3 ,      0 ,      0 ,      25 ,   1.014727 ,   1.730769 ,       0 ,   1.065904 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001672 ,  2021/01/29 01:09:38 ,  56673 ,        3 ,      0 ,      0 ,      25 ,    1.01541 ,   1.730769 ,       0 ,   1.063268 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001673 ,  2021/01/29 01:10:08 ,  32346 ,        3 ,      0 ,      0 ,      25 ,   1.013709 ,   1.846154 ,       0 ,   1.067844 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001674 ,  2021/01/29 01:10:38 ,  36588 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001675 ,  2021/01/29 01:11:08 ,  21605 ,        3 ,      0 ,      0 ,      25 ,   1.017874 ,   2.538462 ,       0 ,   1.061304 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001676 ,  2021/01/29 01:11:38 ,  36310 ,        3 ,      0 ,      0 ,      25 ,   1.010353 ,   1.653846 ,       0 ,   1.065838 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001677 ,  2021/01/29 01:12:08 ,  43961 ,        3 ,      0 ,      0 ,      25 ,   1.013617 ,   1.961539 ,       0 ,   1.065937 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001678 ,  2021/01/29 01:12:38 ,  20767 ,        3 ,      0 ,      0 ,      25 ,   1.020758 ,   1.538462 ,       0 ,   1.057122 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001679 ,  2021/01/29 01:13:08 ,  60746 ,        3 ,      0 ,      0 ,      25 ,   1.016433 ,   1.653846 ,       0 ,   1.068796 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001680 ,  2021/01/29 01:13:38 ,  32806 ,        3 ,      0 ,      0 ,      25 ,   1.015747 ,   1.730769 ,       0 ,   1.069774 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001681 ,  2021/01/29 01:14:08 ,  25080 ,        3 ,      0 ,      0 ,      25 ,   1.012701 ,   1.615385 ,       0 ,   1.066872 ,          3 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001682 ,  2021/01/29 01:14:38 ,  61182 ,        3 ,      0 ,      0 ,      25 ,   1.014111 ,   1.538462 ,       0 ,    1.06585 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001683 ,  2021/01/29 01:15:08 ,     28 ,        3 ,      0 ,      0 ,      25 ,   1.012381 ,   2.192308 ,       0 ,   1.070217 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001684 ,  2021/01/29 01:15:38 ,  54141 ,        3 ,      0 ,      0 ,      25 ,   1.015891 ,   2.192308 ,       0 ,   1.068932 ,   1.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001685 ,  2021/01/29 01:16:08 ,  30005 ,        3 ,      0 ,      0 ,      25 ,   1.015482 ,   1.538462 ,       0 ,   1.069323 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001686 ,  2021/01/29 01:16:38 ,  26969 ,        3 ,      0 ,      0 ,      25 ,   1.013978 ,   1.538462 ,       0 ,   1.069717 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001687 ,  2021/01/29 01:17:08 ,   7241 ,        3 ,      0 ,      0 ,      25 ,    1.01616 ,   1.576923 ,       0 ,   1.069781 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001688 ,  2021/01/29 01:17:38 ,  48219 ,        3 ,      0 ,      0 ,      25 ,   1.017176 ,        1.5 ,       0 ,   1.070825 ,   2.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001689 ,  2021/01/29 01:18:08 ,  10865 ,        3 ,      0 ,      0 ,      25 ,   1.019215 ,   2.153846 ,       0 ,   1.068868 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001690 ,  2021/01/29 01:18:38 ,  62622 ,        3 ,      0 ,      0 ,      25 ,   1.015145 ,   1.961539 ,       0 ,   1.069934 ,   2.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001691 ,  2021/01/29 01:19:08 ,  55299 ,        3 ,      0 ,      0 ,      25 ,   1.015343 ,   1.846154 ,       0 ,   1.074857 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001692 ,  2021/01/29 01:19:38 ,  30736 ,        3 ,      0 ,      0 ,      25 ,   1.019345 ,   2.153846 ,       0 ,   1.070499 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001693 ,  2021/01/29 01:20:08 ,  28128 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001694 ,  2021/01/29 01:20:38 ,    934 ,        3 ,      0 ,      0 ,      25 ,   1.019197 ,   1.692308 ,       0 ,   1.074428 ,   2.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001695 ,  2021/01/29 01:21:08 ,  48505 ,        3 ,      0 ,      0 ,      25 ,   1.023638 ,   2.153846 ,       0 ,   1.067755 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001696 ,  2021/01/29 01:21:38 ,  12680 ,        3 ,      0 ,      0 ,      25 ,   1.018633 ,   1.576923 ,       0 ,   1.074595 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001697 ,  2021/01/29 01:22:08 ,  44201 ,        3 ,      0 ,      0 ,      25 ,   1.023426 ,   1.769231 ,       0 ,   1.070658 ,   2.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001698 ,  2021/01/29 01:22:38 ,  41379 ,        3 ,      0 ,      0 ,      25 ,   1.019498 ,   1.769231 ,       0 ,   1.073854 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001699 ,  2021/01/29 01:23:08 ,  61888 ,        3 ,      0 ,      0 ,      25 ,   1.018446 ,   1.538462 ,       0 ,   1.077759 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001700 ,  2021/01/29 01:23:38 ,  41006 ,        3 ,      0 ,      0 ,      25 ,   1.021316 ,   1.769231 ,       0 ,    1.07671 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001701 ,  2021/01/29 01:24:08 ,   9977 ,        3 ,      0 ,      0 ,      25 ,   1.020741 ,   1.730769 ,       0 ,   1.075703 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001702 ,  2021/01/29 01:24:38 ,   7648 ,        3 ,      0 ,      0 ,      25 ,   1.018987 ,   1.730769 ,       0 ,   1.075545 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001703 ,  2021/01/29 01:25:08 ,  43883 ,        3 ,      0 ,      0 ,      25 ,   1.027041 ,   2.115385 ,       0 ,   1.073792 ,   2.807693 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001704 ,  2021/01/29 01:25:38 ,  13640 ,        3 ,      0 ,      0 ,      25 ,   1.024585 ,   1.576923 ,       0 ,   1.075926 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001705 ,  2021/01/29 01:26:08 ,  30171 ,        3 ,      0 ,      0 ,      25 ,   1.023168 ,   1.961539 ,       0 ,   1.078694 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001706 ,  2021/01/29 01:26:38 ,  31147 ,        3 ,      0 ,      0 ,      25 ,   1.022698 ,   1.961539 ,       0 ,   1.074273 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001707 ,  2021/01/29 01:27:08 ,  16135 ,        3 ,      0 ,      0 ,      25 ,   1.024361 ,   1.846154 ,       0 ,   1.076923 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001708 ,  2021/01/29 01:27:38 ,  54872 ,        3 ,      0 ,      0 ,      25 ,    1.02695 ,   1.538462 ,       0 ,   1.078426 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001709 ,  2021/01/29 01:28:08 ,  59297 ,        3 ,      0 ,      0 ,      25 ,   1.029341 ,   1.884615 ,       0 ,   1.081343 ,   2.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001710 ,  2021/01/29 01:28:38 ,  44801 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001711 ,  2021/01/29 01:29:08 ,  57390 ,        3 ,      0 ,      0 ,      25 ,   1.032557 ,   2.192308 ,       0 ,   1.075876 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001712 ,  2021/01/29 01:29:38 ,   8006 ,        3 ,      0 ,      0 ,      25 ,   1.024855 ,   2.153846 ,       0 ,   1.081297 ,   2.269231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001713 ,  2021/01/29 01:30:08 ,  27256 ,        3 ,      0 ,      0 ,      25 ,   1.025972 ,          2 ,       0 ,    1.08321 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001714 ,  2021/01/29 01:30:38 ,  34636 ,        3 ,      0 ,      0 ,      25 ,   1.031496 ,   1.923077 ,       0 ,   1.081855 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001715 ,  2021/01/29 01:31:08 ,  20779 ,        3 ,      0 ,      0 ,      25 ,   1.031107 ,   1.769231 ,       0 ,   1.087892 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001716 ,  2021/01/29 01:31:38 ,  24763 ,        3 ,      0 ,      0 ,      25 ,   1.032651 ,   1.538462 ,       0 ,   1.083521 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001717 ,  2021/01/29 01:32:08 ,  25021 ,        3 ,      0 ,      0 ,      25 ,   1.030257 ,   2.076923 ,       0 ,   1.081779 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001718 ,  2021/01/29 01:32:38 ,  20709 ,        3 ,      0 ,      0 ,      25 ,   1.036231 ,   1.846154 ,       0 ,   1.077249 ,   1.769231 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001719 ,  2021/01/29 01:33:38 ,  32489 ,        3 ,      0 ,      0 ,      25 ,   1.036603 ,   1.807692 ,       0 ,   1.083448 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001720 ,  2021/01/29 01:34:08 ,  25425 ,        3 ,      0 ,      0 ,      25 ,   1.036792 ,   1.615385 ,       0 ,   1.086587 ,   2.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001721 ,  2021/01/29 01:34:38 ,   4601 ,        3 ,      0 ,      0 ,      25 ,   1.035158 ,   2.538462 ,       0 ,   1.084502 ,   2.384615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001722 ,  2021/01/29 01:35:08 ,  15896 ,        3 ,      0 ,      0 ,      25 ,   1.036251 ,   1.653846 ,       0 ,   1.083363 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001723 ,  2021/01/29 01:35:38 ,    476 ,        3 ,      0 ,      0 ,      25 ,   1.035674 ,   1.692308 ,       0 ,   1.082601 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001724 ,  2021/01/29 01:36:08 ,  21118 ,        3 ,      0 ,      0 ,      25 ,   1.032952 ,   1.653846 ,       0 ,   1.086304 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001725 ,  2021/01/29 01:36:38 ,  52887 ,        3 ,      0 ,      0 ,      25 ,   1.034041 ,   1.769231 ,       0 ,   1.088136 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001726 ,  2021/01/29 01:37:08 ,  32740 ,        3 ,      0 ,      0 ,      25 ,   1.032523 ,   1.807692 ,       0 ,   1.087811 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001727 ,  2021/01/29 01:37:38 ,  60704 ,        3 ,      0 ,      0 ,      25 ,   1.032565 ,   1.653846 ,       0 ,   1.081756 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001728 ,  2021/01/29 01:38:08 ,  59466 ,        3 ,      0 ,      0 ,      25 ,   1.027808 ,   2.038462 ,       0 ,   1.085322 ,   1.807692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001729 ,  2021/01/29 01:38:38 ,  54161 ,        3 ,      0 ,      0 ,      25 ,   1.024888 ,   1.923077 ,       0 ,   1.081966 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001730 ,  2021/01/29 01:39:08 ,   9189 ,        3 ,      0 ,      0 ,      25 ,   1.024752 ,   1.961539 ,       0 ,   1.079025 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001731 ,  2021/01/29 01:39:38 ,   3207 ,        3 ,      0 ,      0 ,      25 ,    1.03176 ,   2.192308 ,       0 ,   1.077549 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001732 ,  2021/01/29 01:40:08 ,  39510 ,        3 ,      0 ,      0 ,      25 ,   1.022112 ,   2.038462 ,       0 ,   1.081074 ,   2.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001733 ,  2021/01/29 01:40:38 ,    753 ,        3 ,      0 ,      0 ,      25 ,   1.030503 ,   1.615385 ,       0 ,   1.074215 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001734 ,  2021/01/29 01:41:08 ,  64462 ,        3 ,      0 ,      0 ,      25 ,   1.018509 ,   1.576923 ,       0 ,   1.082063 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001735 ,  2021/01/29 01:41:38 ,  63218 ,        3 ,      0 ,      0 ,      25 ,   1.025421 ,   2.038462 ,       0 ,   1.076174 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001736 ,  2021/01/29 01:42:08 ,  47553 ,        3 ,      0 ,      0 ,      25 ,   1.022286 ,   1.961539 ,       0 ,   1.079169 ,   2.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001737 ,  2021/01/29 01:42:38 ,  32229 ,        3 ,      0 ,      0 ,      25 ,   1.028115 ,          2 ,       0 ,   1.075346 ,   1.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001738 ,  2021/01/29 01:43:08 ,  44611 ,        3 ,      0 ,      0 ,      25 ,   1.022529 ,   1.615385 ,       0 ,   1.074608 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001739 ,  2021/01/29 01:43:38 ,  60048 ,        3 ,      0 ,      0 ,      25 ,   1.026398 ,   2.038462 ,       0 ,   1.073134 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001740 ,  2021/01/29 01:44:08 ,  19559 ,        3 ,      0 ,      0 ,      25 ,   1.025083 ,   2.461539 ,       0 ,   1.073323 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001741 ,  2021/01/29 01:44:38 ,  24863 ,        3 ,      0 ,      0 ,      25 ,   1.026643 ,   1.538462 ,       0 ,   1.069633 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001742 ,  2021/01/29 01:45:08 ,  38417 ,        3 ,      0 ,      0 ,      25 ,   1.026189 ,   1.615385 ,       0 ,   1.070404 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001743 ,  2021/01/29 01:45:38 ,  16072 ,        3 ,      0 ,      0 ,      25 ,   1.029429 ,   1.653846 ,       0 ,   1.073202 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001744 ,  2021/01/29 01:46:08 ,  33725 ,        3 ,      0 ,      0 ,      25 ,   1.030125 ,   1.923077 ,       0 ,   1.077749 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001745 ,  2021/01/29 01:46:38 ,  54878 ,        3 ,      0 ,      0 ,      25 ,   1.030382 ,   1.730769 ,       0 ,   1.076726 ,   2.653846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001746 ,  2021/01/29 01:47:08 ,  43971 ,        3 ,      0 ,      0 ,      25 ,   1.028008 ,   1.615385 ,       0 ,   1.077574 ,   1.807692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001747 ,  2021/01/29 01:47:38 ,  38236 ,        3 ,      0 ,      0 ,      25 ,   1.027565 ,   1.769231 ,       0 ,   1.079303 ,   1.846154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001748 ,  2021/01/29 01:48:08 ,  63663 ,        3 ,      0 ,      0 ,      25 ,   1.030692 ,   1.615385 ,       0 ,    1.07583 ,   1.730769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001749 ,  2021/01/29 01:48:38 ,  50186 ,        3 ,      0 ,      0 ,      25 ,   1.029187 ,   2.423077 ,       0 ,   1.076487 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001750 ,  2021/01/29 01:49:08 ,   8863 ,        3 ,      0 ,      0 ,      25 ,   1.022892 ,   1.884615 ,       0 ,   1.081726 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001751 ,  2021/01/29 01:49:38 ,  24870 ,        3 ,      0 ,      0 ,      25 ,   1.028435 ,   2.115385 ,       0 ,    1.07719 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001752 ,  2021/01/29 01:50:08 ,  59714 ,        3 ,      0 ,      0 ,      25 ,   1.031527 ,          3 ,       0 ,   1.077557 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001753 ,  2021/01/29 01:50:38 ,  30744 ,        3 ,      0 ,      0 ,      25 ,   1.028417 ,   1.692308 ,       0 ,   1.081274 ,   2.615385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001754 ,  2021/01/29 01:51:08 ,  10230 ,        3 ,      0 ,      0 ,      25 ,    1.02657 ,   2.384615 ,       0 ,   1.086995 ,   1.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001755 ,  2021/01/29 01:51:38 ,   2438 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001756 ,  2021/01/29 01:52:08 ,   4730 ,        3 ,      0 ,      0 ,      25 ,   1.033382 ,   1.576923 ,       0 ,   1.080128 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001757 ,  2021/01/29 01:52:38 ,  22821 ,        3 ,      0 ,      0 ,      25 ,   1.028507 ,   1.846154 ,       0 ,   1.086015 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001758 ,  2021/01/29 01:53:08 ,  46808 ,        3 ,      0 ,      0 ,      25 ,   1.029984 ,   1.769231 ,       0 ,   1.081367 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001759 ,  2021/01/29 01:53:38 ,  32551 ,        3 ,      0 ,      0 ,      25 ,   1.030497 ,   2.115385 ,       0 ,   1.084485 ,   2.038462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001760 ,  2021/01/29 01:54:08 ,  61646 ,        3 ,      0 ,      0 ,      25 ,   1.034368 ,   1.961539 ,       0 ,    1.08009 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001761 ,  2021/01/29 01:54:38 ,  26688 ,        3 ,      0 ,      0 ,      25 ,   1.030079 ,   1.884615 ,       0 ,   1.083836 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001762 ,  2021/01/29 01:55:08 ,   3451 ,        3 ,      0 ,      0 ,      25 ,   1.028442 ,   1.615385 ,       0 ,   1.083702 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001763 ,  2021/01/29 01:55:38 ,   1078 ,        3 ,      0 ,      0 ,      25 ,   1.031788 ,   2.230769 ,       0 ,   1.085141 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001764 ,  2021/01/29 01:56:08 ,  40512 ,        3 ,      0 ,      0 ,      25 ,   1.030798 ,   1.538462 ,       0 ,    1.08425 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001765 ,  2021/01/29 01:56:38 ,  61881 ,        3 ,      0 ,      0 ,      25 ,     1.0284 ,   2.115385 ,       0 ,   1.085954 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001766 ,  2021/01/29 01:57:08 ,  44239 ,        3 ,      0 ,      0 ,      25 ,   1.028256 ,   1.615385 ,       0 ,   1.086274 ,   2.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001767 ,  2021/01/29 01:57:38 ,  38125 ,        3 ,      0 ,      0 ,      25 ,   1.027268 ,   1.884615 ,       0 ,   1.085186 ,   2.115385 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001768 ,  2021/01/29 01:58:08 ,  57492 ,        3 ,      0 ,      0 ,      25 ,   1.028844 ,   1.615385 ,       0 ,   1.082807 ,   1.923077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001769 ,  2021/01/29 01:58:38 ,  36709 ,        3 ,      0 ,      0 ,      25 ,   1.029412 ,   1.769231 ,       0 ,   1.084792 ,   2.538462 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001770 ,  2021/01/29 01:59:08 ,  42847 ,        3 ,      0 ,      0 ,      25 ,   1.028303 ,   1.692308 ,       0 ,   1.084185 ,   2.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001771 ,  2021/01/29 01:59:38 ,  60990 ,        3 ,      0 ,      0 ,      25 ,    1.02663 ,   1.884615 ,       0 ,   1.086308 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001772 ,  2021/01/29 02:00:08 ,  61094 ,        3 ,      0 ,      0 ,      25 ,   1.030664 ,   1.923077 ,       0 ,   1.082428 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001773 ,  2021/01/29 02:01:08 ,  63377 ,        3 ,      0 ,      0 ,      25 ,   1.027751 ,   1.692308 ,       0 ,    1.08314 ,   2.076923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001774 ,  2021/01/29 02:01:38 ,  14910 ,        3 ,      0 ,      0 ,      25 ,        NaN ,        NaN ,   65535 ,        NaN ,        NaN ,  65535 ,      255 ,     255 ,       255 ,      255 ,       255 , 
000001775 ,  2021/01/29 02:02:08 ,   8584 ,        3 ,      0 ,      0 ,      25 ,   1.033692 ,   1.961539 ,       0 ,   1.081947 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001776 ,  2021/01/29 02:02:38 ,  54928 ,        3 ,      0 ,      0 ,      25 ,   1.027765 ,   1.615385 ,       0 ,    1.08489 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001777 ,  2021/01/29 02:03:08 ,  12249 ,        3 ,      0 ,      0 ,      25 ,   1.027719 ,   2.076923 ,       0 ,    1.08317 ,   2.423077 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001778 ,  2021/01/29 02:03:38 ,  45392 ,        3 ,      0 ,      0 ,      25 ,   1.029577 ,   1.615385 ,       0 ,   1.085786 ,   1.961539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001779 ,  2021/01/29 02:04:08 ,  38646 ,        3 ,      0 ,      0 ,      25 ,   1.027283 ,   1.846154 ,       0 ,   1.083371 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001780 ,  2021/01/29 02:04:38 ,  17363 ,        3 ,      0 ,      0 ,      25 ,   1.029516 ,   1.692308 ,       0 ,   1.083944 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001781 ,  2021/01/29 02:05:08 ,  12596 ,        3 ,      0 ,      0 ,      25 ,    1.02873 ,   3.038462 ,       0 ,   1.084434 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001782 ,  2021/01/29 02:05:38 ,  26855 ,        3 ,      0 ,      0 ,      25 ,   1.031932 ,   2.192308 ,       0 ,   1.081488 ,   2.346154 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001783 ,  2021/01/29 02:06:08 ,  27296 ,        3 ,      0 ,      0 ,      25 ,   1.031835 ,   1.923077 ,       0 ,   1.081397 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001784 ,  2021/01/29 02:06:38 ,  25339 ,        3 ,      0 ,      0 ,      25 ,   1.031243 ,   1.615385 ,       0 ,   1.083562 ,   2.192308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001785 ,  2021/01/29 02:07:08 ,  49547 ,        3 ,      0 ,      0 ,      25 ,   1.028952 ,   1.884615 ,       0 ,   1.083624 ,   2.153846 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001786 ,  2021/01/29 02:07:38 ,  28890 ,        3 ,      0 ,      0 ,      25 ,   1.031779 ,   2.115385 ,       0 ,   1.085187 ,   2.692308 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001787 ,  2021/01/29 02:08:08 ,  50929 ,        3 ,      0 ,      0 ,      25 ,   1.038185 ,   1.576923 ,       0 ,   1.077908 ,   1.884615 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000001788 ,  2021/01/29 02:08:38 ,  22596 ,        3 ,      0 ,      0 ,      25 ,   1.028243 ,   1.884615 ,       0 ,   1.079471 ,   2.230769 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
